Gene name,Annotation,Gene length,Cluster,Cluster length,Global similarity,Fragment,Local similarity,Start gap,End gap
,lcl|CU651637.1_gene_17 [locus_tag=LF82_002] [location=16677..18170] [gbkey=Gene],1494,18473,1494,0.999330655957162,False,0.999330655957162,False,False
,lcl|CU651637.1_gene_17 [locus_tag=LF82_002] [location=16677..18170] [gbkey=Gene],1494,252430,96,0.0642570281124498,True,1.0,True,False
,lcl|CU651637.1_gene_18 [locus_tag=LF82_003] [location=18299..19558] [gbkey=Gene],1260,31176,1260,0.996031746031746,False,0.996031746031746,False,False
nhaA,lcl|CU651637.1_gene_19 [gene=nhaA] [locus_tag=LF82_1484] [location=19793..20959] [gbkey=Gene],1167,33015,1167,0.9314481576692374,False,0.9314481576692374,False,False
nhaA,lcl|CU651637.1_gene_19 [gene=nhaA] [locus_tag=LF82_1484] [location=19793..20959] [gbkey=Gene],1167,27899,1167,0.9305912596401028,False,0.9305912596401028,False,False
nhaR,lcl|CU651637.1_gene_20 [gene=nhaR] [locus_tag=LF82_1486] [location=21019..21924] [gbkey=Gene],906,54280,900,0.9911699779249448,False,0.9977777777777778,True,False
rpsT,lcl|CU651637.1_gene_21 [gene=rpsT] [locus_tag=LF82_1987] [location=complement(22020..22283)] [gbkey=Gene],264,189322,264,0.9962121212121212,False,0.9962121212121212,False,False
yaaY,lcl|CU651637.1_gene_22 [gene=yaaY] [locus_tag=LF82_2466] [location=22386..22604] [gbkey=Gene],219,209813,219,0.9771689497716894,False,0.9771689497716894,False,False
ribF,lcl|CU651637.1_gene_23 [gene=ribF] [locus_tag=LF82_1882] [location=22612..23553] [gbkey=Gene],942,2127,942,0.9734607218683652,False,0.9734607218683652,False,False
iles,lcl|CU651637.1_gene_24 [gene=iles] [locus_tag=LF82_1096] [location=23596..26412] [gbkey=Gene],2817,139202,423,0.1501597444089457,True,0.907725321888412,False,True
lspA,lcl|CU651637.1_gene_25 [gene=lspA] [locus_tag=LF82_1235] [location=26412..26906] [gbkey=Gene],495,109076,495,0.98989898989899,False,0.98989898989899,False,False
fkpB,lcl|CU651637.1_gene_26 [gene=fkpB] [locus_tag=LF82_0675] [location=27014..27463] [gbkey=Gene],450,25296,450,0.9911111111111112,False,0.9911111111111112,False,False
rihC,lcl|CU651637.1_gene_28 [gene=rihC] [locus_tag=LF82_1885] [location=28481..29395] [gbkey=Gene],915,55684,915,0.9180327868852459,False,0.9180327868852459,False,False
rihC,lcl|CU651637.1_gene_28 [gene=rihC] [locus_tag=LF82_1885] [location=28481..29395] [gbkey=Gene],915,55085,915,0.9180327868852459,False,0.9180327868852459,False,False
rihC,lcl|CU651637.1_gene_28 [gene=rihC] [locus_tag=LF82_1885] [location=28481..29395] [gbkey=Gene],915,51593,915,0.9081967213114754,False,0.9081967213114754,False,False
rihC,lcl|CU651637.1_gene_28 [gene=rihC] [locus_tag=LF82_1885] [location=28481..29395] [gbkey=Gene],915,66720,378,0.3825136612021858,True,0.9234828496042217,False,True
rihC,lcl|CU651637.1_gene_28 [gene=rihC] [locus_tag=LF82_1885] [location=28481..29395] [gbkey=Gene],915,155310,363,0.3639344262295082,True,0.9173553719008265,True,False
,lcl|CU651637.1_gene_29 [locus_tag=LF82_004] [location=29418..29783] [gbkey=Gene],366,141169,366,0.9918032786885246,False,0.9918032786885246,False,False
dapB,lcl|CU651637.1_gene_30 [gene=dapB] [locus_tag=LF82_0438] [location=29944..30765] [gbkey=Gene],822,53719,822,0.9720194647201946,False,0.9720194647201946,False,False
dapB,lcl|CU651637.1_gene_30 [gene=dapB] [locus_tag=LF82_0438] [location=29944..30765] [gbkey=Gene],822,59536,822,0.9708029197080292,False,0.9708029197080292,False,False
carA,lcl|CU651637.1_gene_31 [gene=carA] [locus_tag=LF82_0265] [location=31221..32369] [gbkey=Gene],1149,28043,1149,0.9712793733681462,False,0.9712793733681462,False,False
carA,lcl|CU651637.1_gene_31 [gene=carA] [locus_tag=LF82_0265] [location=31221..32369] [gbkey=Gene],1149,38314,1149,0.9033942558746736,False,0.9033942558746736,False,False
carB,lcl|CU651637.1_gene_32 [gene=carB] [locus_tag=LF82_0266] [location=32387..35608] [gbkey=Gene],3222,3498,3222,0.9584109248913718,False,0.9584109248913718,False,False
carB,lcl|CU651637.1_gene_32 [gene=carB] [locus_tag=LF82_0266] [location=32387..35608] [gbkey=Gene],3222,73570,555,0.16821849782743636,True,0.9765765765765766,True,False
,lcl|CU651637.1_gene_33 [locus_tag=LF82_746] [location=complement(35616..35840)] [gbkey=Gene],225,208526,219,0.9644444444444444,False,0.9908675799086758,True,False
caiF,lcl|CU651637.1_gene_34 [gene=caiF] [locus_tag=LF82_0262] [location=35869..36264] [gbkey=Gene],396,140129,396,0.9848484848484849,False,0.9848484848484849,False,False
caiE,lcl|CU651637.1_gene_35 [gene=caiE] [locus_tag=LF82_0261] [location=complement(36383..36973)] [gbkey=Gene],591,93128,591,0.9796954314720813,False,0.9796954314720813,False,False
caiE,lcl|CU651637.1_gene_35 [gene=caiE] [locus_tag=LF82_0261] [location=complement(36383..36973)] [gbkey=Gene],591,61912,591,0.9746192893401016,False,0.9746192893401016,False,False
caiE,lcl|CU651637.1_gene_35 [gene=caiE] [locus_tag=LF82_0261] [location=complement(36383..36973)] [gbkey=Gene],591,72362,591,0.9746192893401016,False,0.9746192893401016,False,False
caiE,lcl|CU651637.1_gene_35 [gene=caiE] [locus_tag=LF82_0261] [location=complement(36383..36973)] [gbkey=Gene],591,113613,282,0.4602368866328257,True,0.9645390070921985,True,False
caiD,lcl|CU651637.1_gene_36 [gene=caiD] [locus_tag=LF82_0260] [location=complement(36979..37872)] [gbkey=Gene],894,7579,786,0.8624161073825504,True,0.9809160305343512,True,False
caiD,lcl|CU651637.1_gene_36 [gene=caiD] [locus_tag=LF82_0260] [location=complement(36979..37872)] [gbkey=Gene],894,55226,486,0.5346756152125279,True,0.9835390946502057,True,False
caiD,lcl|CU651637.1_gene_36 [gene=caiD] [locus_tag=LF82_0260] [location=complement(36979..37872)] [gbkey=Gene],894,88812,231,0.2550335570469799,True,0.987012987012987,True,False
caiD,lcl|CU651637.1_gene_36 [gene=caiD] [locus_tag=LF82_0260] [location=complement(36979..37872)] [gbkey=Gene],894,243453,129,0.13038674033149172,True,0.9147286821705426,True,True
caiC,lcl|CU651637.1_gene_37 [gene=caiC] [locus_tag=LF82_0259] [location=complement(37873..39441)] [gbkey=Gene],1569,25692,288,0.1835564053537285,True,1.0,True,False
caiC,lcl|CU651637.1_gene_37 [gene=caiC] [locus_tag=LF82_0259] [location=complement(37873..39441)] [gbkey=Gene],1569,105783,201,0.12492033142128744,True,0.9751243781094527,True,False
caiB,lcl|CU651637.1_gene_38 [gene=caiB] [locus_tag=LF82_0258] [location=complement(39499..40716)] [gbkey=Gene],1218,32042,1218,0.9786535303776683,False,0.9786535303776683,False,False
caiA,lcl|CU651637.1_gene_39 [gene=caiA] [locus_tag=LF82_0257] [location=complement(40844..41986)] [gbkey=Gene],1143,34577,1143,0.9781277340332458,False,0.9781277340332458,False,False
caiT,lcl|CU651637.1_gene_40 [gene=caiT] [locus_tag=LF82_0263] [location=complement(42017..43531)] [gbkey=Gene],1515,9703,1515,0.9854785478547855,False,0.9854785478547855,False,False
caiT,lcl|CU651637.1_gene_40 [gene=caiT] [locus_tag=LF82_0263] [location=complement(42017..43531)] [gbkey=Gene],1515,20467,1515,0.9755775577557756,False,0.9755775577557756,False,False
caiT,lcl|CU651637.1_gene_40 [gene=caiT] [locus_tag=LF82_0263] [location=complement(42017..43531)] [gbkey=Gene],1515,39325,294,0.19405940594059407,True,1.0,True,False
caiT,lcl|CU651637.1_gene_40 [gene=caiT] [locus_tag=LF82_0263] [location=complement(42017..43531)] [gbkey=Gene],1515,208122,222,0.13333333333333333,True,0.9099099099099099,True,False
fixA,lcl|CU651637.1_gene_41 [gene=fixA] [locus_tag=LF82_0669] [location=44004..44774] [gbkey=Gene],771,57992,771,0.9818417639429312,False,0.9818417639429312,False,False
fixA,lcl|CU651637.1_gene_41 [gene=fixA] [locus_tag=LF82_0669] [location=44004..44774] [gbkey=Gene],771,68979,771,0.9818417639429312,False,0.9818417639429312,False,False
fixB,lcl|CU651637.1_gene_42 [gene=fixB] [locus_tag=LF82_0670] [location=44789..45730] [gbkey=Gene],942,42146,942,0.975583864118896,False,0.975583864118896,False,False
fixB,lcl|CU651637.1_gene_42 [gene=fixB] [locus_tag=LF82_0670] [location=44789..45730] [gbkey=Gene],942,142116,351,0.3651804670912951,True,0.98005698005698,True,False
fixC,lcl|CU651637.1_gene_43 [gene=fixC] [locus_tag=LF82_0671] [location=45781..47067] [gbkey=Gene],1287,8376,1287,0.9844599844599845,False,0.9844599844599845,False,False
fixC,lcl|CU651637.1_gene_43 [gene=fixC] [locus_tag=LF82_0671] [location=45781..47067] [gbkey=Gene],1287,11236,1287,0.9728049728049728,False,0.9728049728049728,False,False
fixX,lcl|CU651637.1_gene_44 [gene=fixX] [locus_tag=LF82_0672] [location=47064..47351] [gbkey=Gene],288,154726,288,0.9895833333333334,False,0.9895833333333334,False,False
yaaU,lcl|CU651637.1_gene_45 [gene=yaaU] [locus_tag=LF82_2463] [location=47410..48741] [gbkey=Gene],1332,24434,1332,0.9812312312312312,False,0.9812312312312312,False,False
yaaU,lcl|CU651637.1_gene_45 [gene=yaaU] [locus_tag=LF82_2463] [location=47410..48741] [gbkey=Gene],1332,24665,1332,0.9804804804804805,False,0.9804804804804805,False,False
yaaU,lcl|CU651637.1_gene_45 [gene=yaaU] [locus_tag=LF82_2463] [location=47410..48741] [gbkey=Gene],1332,12828,555,0.4159159159159159,True,0.9964028776978417,False,True
kefF,lcl|CU651637.1_gene_46 [gene=kefF] [locus_tag=LF82_1159] [location=48849..49379] [gbkey=Gene],531,19008,531,0.9698681732580038,False,0.9698681732580038,False,False
kefF,lcl|CU651637.1_gene_46 [gene=kefF] [locus_tag=LF82_1159] [location=48849..49379] [gbkey=Gene],531,21739,339,0.6195856873822976,True,0.9705014749262537,True,False
kefF,lcl|CU651637.1_gene_46 [gene=kefF] [locus_tag=LF82_1159] [location=48849..49379] [gbkey=Gene],531,162556,183,0.3314500941619586,True,0.9617486338797814,False,True
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,8267,1863,0.9683306494900698,False,0.9683306494900698,False,False
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,16277,1755,0.9184111647879764,False,0.9184111647879764,False,False
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,32490,762,0.3961352657004831,True,0.968503937007874,True,False
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,19844,468,0.24422973698336017,True,0.9722222222222222,True,False
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,63500,360,0.1878690284487386,True,0.9695290858725761,False,True
kefC,lcl|CU651637.1_gene_47 [gene=kefC] [locus_tag=LF82_1158] [location=49372..51234] [gbkey=Gene],1863,170185,132,0.06763285024154589,True,0.9545454545454546,False,True
,lcl|CU651637.1_gene_49 [locus_tag=LF82_005] [location=51991..52224] [gbkey=Gene],234,201888,234,1.0,False,1.0,False,False
,lcl|CU651637.1_gene_50 [locus_tag=LF82_006] [location=52227..52541] [gbkey=Gene],315,156771,315,0.9873015873015873,False,0.9873015873015873,False,False
,lcl|CU651637.1_gene_50 [locus_tag=LF82_006] [location=52227..52541] [gbkey=Gene],315,176458,117,0.36507936507936506,True,0.9829059829059829,True,False
apaH,lcl|CU651637.1_gene_51 [gene=apaH] [locus_tag=LF82_0097] [location=complement(52538..53386)] [gbkey=Gene],849,58488,849,0.9740871613663133,False,0.9740871613663133,False,False
apaH,lcl|CU651637.1_gene_51 [gene=apaH] [locus_tag=LF82_0097] [location=complement(52538..53386)] [gbkey=Gene],849,189955,264,0.29799764428739695,True,0.937037037037037,True,False
apaG,lcl|CU651637.1_gene_52 [gene=apaG] [locus_tag=LF82_0096] [location=complement(53393..53770)] [gbkey=Gene],378,147477,378,1.0,False,1.0,False,False
ksgA,lcl|CU651637.1_gene_53 [gene=ksgA] [locus_tag=LF82_1163] [location=complement(53773..54594)] [gbkey=Gene],822,60406,822,0.9963503649635036,False,0.9963503649635036,False,False
ksgA,lcl|CU651637.1_gene_53 [gene=ksgA] [locus_tag=LF82_1163] [location=complement(53773..54594)] [gbkey=Gene],822,64572,822,0.9854014598540146,False,0.9854014598540146,False,False
ksgA,lcl|CU651637.1_gene_53 [gene=ksgA] [locus_tag=LF82_1163] [location=complement(53773..54594)] [gbkey=Gene],822,73492,753,0.9002433090024331,False,0.9002433090024331,False,False
pdxA,lcl|CU651637.1_gene_54 [gene=pdxA] [locus_tag=LF82_1605] [location=complement(54591..55580)] [gbkey=Gene],990,49401,990,0.9797979797979798,False,0.9797979797979798,False,False
surA,lcl|CU651637.1_gene_55 [gene=surA] [locus_tag=LF82_2209] [location=complement(55580..56866)] [gbkey=Gene],1287,29644,1287,0.9891219891219891,False,0.9891219891219891,False,False
imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,8390,2355,0.9723991507430998,False,0.9723991507430998,False,False
imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,7736,2355,0.970276008492569,False,0.970276008492569,False,False
imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,8485,2358,0.9211864406779661,False,0.9211864406779661,False,False
imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,6150,492,0.208067940552017,True,0.9959349593495935,True,False
imp,lcl|CU651637.1_gene_56 [gene=imp] [locus_tag=LF82_1112] [location=complement(56919..59273)] [gbkey=Gene],2355,9382,2256,0.9303609341825902,False,0.9303609341825902,False,False
djlA,lcl|CU651637.1_gene_57 [gene=djlA] [locus_tag=LF82_0492] [location=59528..60343] [gbkey=Gene],816,56247,816,0.9852941176470589,False,0.9852941176470589,False,False
rluA,lcl|CU651637.1_gene_58 [gene=rluA] [locus_tag=LF82_1897] [location=complement(60461..61120)] [gbkey=Gene],660,63320,660,0.9742424242424242,False,0.9742424242424242,False,False
hepA,lcl|CU651637.1_gene_59 [gene=hepA] [locus_tag=LF82_0987] [location=complement(61132..64038)] [gbkey=Gene],2907,4536,2907,0.9755761953904368,False,0.9755761953904368,False,False
polB,lcl|CU651637.1_gene_60 [gene=polB] [locus_tag=LF82_1683] [location=complement(64203..66554)] [gbkey=Gene],2352,7863,2352,0.9600340136054422,False,0.9600340136054422,False,False
arad,lcl|CU651637.1_gene_61 [gene=arad] [locus_tag=LF82_0108] [location=complement(66629..67324)] [gbkey=Gene],696,80985,696,0.9640804597701149,False,0.9640804597701149,False,False
araA,lcl|CU651637.1_gene_62 [gene=araA] [locus_tag=LF82_0105] [location=complement(67439..68941)] [gbkey=Gene],1503,21585,1503,0.9627411842980705,False,0.9627411842980705,False,False
araB,lcl|CU651637.1_gene_63 [gene=araB] [locus_tag=LF82_0106] [location=complement(68952..70652)] [gbkey=Gene],1701,16359,1701,0.9700176366843033,False,0.9700176366843033,False,False
arac,lcl|CU651637.1_gene_64 [gene=arac] [locus_tag=LF82_0107] [location=70991..71836] [gbkey=Gene],846,54012,846,0.9988179669030733,False,0.9988179669030733,False,False
arac,lcl|CU651637.1_gene_64 [gene=arac] [locus_tag=LF82_0107] [location=70991..71836] [gbkey=Gene],846,58345,879,0.9306029579067122,False,0.9306029579067122,False,False
,lcl|CU651637.1_gene_65 [locus_tag=LF82_007] [location=72351..73199] [gbkey=Gene],849,60433,849,1.0,False,1.0,False,False
,lcl|CU651637.1_gene_65 [locus_tag=LF82_007] [location=72351..73199] [gbkey=Gene],849,101889,573,0.673733804475854,True,0.9982547993019197,True,False
,lcl|CU651637.1_gene_65 [locus_tag=LF82_007] [location=72351..73199] [gbkey=Gene],849,73544,234,0.2756183745583039,True,0.9957446808510638,False,True
,lcl|CU651637.1_gene_65 [locus_tag=LF82_007] [location=72351..73199] [gbkey=Gene],849,138777,234,0.2756183745583039,True,0.9957446808510638,False,True
,lcl|CU651637.1_gene_66 [locus_tag=LF82_008] [location=73206..73628] [gbkey=Gene],423,136872,423,1.0,False,1.0,False,False
yabi,lcl|CU651637.1_gene_67 [gene=yabi] [locus_tag=LF82_2467] [location=73783..74547] [gbkey=Gene],765,66187,765,0.9529411764705882,False,0.9529411764705882,False,False
yabi,lcl|CU651637.1_gene_67 [gene=yabi] [locus_tag=LF82_2467] [location=73783..74547] [gbkey=Gene],765,63402,765,0.9516339869281045,False,0.9516339869281045,False,False
thiP,lcl|CU651637.1_gene_69 [gene=thiP] [locus_tag=LF82_2256] [location=complement(75343..76953)] [gbkey=Gene],1611,16570,1611,0.9608938547486033,False,0.9608938547486033,False,False
thiP,lcl|CU651637.1_gene_69 [gene=thiP] [locus_tag=LF82_2256] [location=complement(75343..76953)] [gbkey=Gene],1611,9049,1611,0.9602731222842955,False,0.9602731222842955,False,False
tbpA,lcl|CU651637.1_gene_70 [gene=tbpA] [locus_tag=LF82_2229] [location=complement(76929..77912)] [gbkey=Gene],984,44222,984,0.9380081300813008,False,0.9380081300813008,False,False
sgrR,lcl|CU651637.1_gene_71 [gene=sgrR] [locus_tag=LF82_2130] [location=complement(78076..79731)] [gbkey=Gene],1656,15863,1656,0.9571256038647343,False,0.9571256038647343,False,False
sgrR,lcl|CU651637.1_gene_71 [gene=sgrR] [locus_tag=LF82_2130] [location=complement(78076..79731)] [gbkey=Gene],1656,15853,1656,0.9553140096618358,False,0.9553140096618358,False,False
sgrR,lcl|CU651637.1_gene_71 [gene=sgrR] [locus_tag=LF82_2130] [location=complement(78076..79731)] [gbkey=Gene],1656,54558,678,0.39855072463768115,True,0.9734513274336283,False,True
sgrR,lcl|CU651637.1_gene_71 [gene=sgrR] [locus_tag=LF82_2130] [location=complement(78076..79731)] [gbkey=Gene],1656,146948,393,0.21557971014492755,True,0.9083969465648855,True,False
leuD,lcl|CU651637.1_gene_72 [gene=leuD] [locus_tag=LF82_1181] [location=complement(80059..80664)] [gbkey=Gene],606,95207,606,0.9471947194719472,False,0.9471947194719472,False,False
leuC,lcl|CU651637.1_gene_73 [gene=leuC] [locus_tag=LF82_1180] [location=complement(80675..82075)] [gbkey=Gene],1401,23564,1401,0.9628836545324768,False,0.9628836545324768,False,False
leuB,lcl|CU651637.1_gene_74 [gene=leuB] [locus_tag=LF82_1179] [location=complement(82078..83169)] [gbkey=Gene],1092,5778,1092,0.9578754578754579,False,0.9578754578754579,False,False
leuO,lcl|CU651637.1_gene_76 [gene=leuO] [locus_tag=LF82_1183] [location=85576..86520] [gbkey=Gene],945,40070,945,0.9809523809523809,False,0.9809523809523809,False,False
leuO,lcl|CU651637.1_gene_76 [gene=leuO] [locus_tag=LF82_1183] [location=85576..86520] [gbkey=Gene],945,170545,219,0.22857142857142856,True,0.9863013698630136,True,False
ilvI,lcl|CU651637.1_gene_77 [gene=ilvI] [locus_tag=LF82_1108] [location=86838..88562] [gbkey=Gene],1725,15285,1725,0.9669565217391304,False,0.9669565217391304,False,False
ilvI,lcl|CU651637.1_gene_77 [gene=ilvI] [locus_tag=LF82_1108] [location=86838..88562] [gbkey=Gene],1725,16422,1725,0.9559420289855073,False,0.9559420289855073,False,False
ilvH,lcl|CU651637.1_gene_78 [gene=ilvH] [locus_tag=LF82_1107] [location=88565..89056] [gbkey=Gene],492,119161,492,0.991869918699187,False,0.991869918699187,False,False
fruR,lcl|CU651637.1_gene_79 [gene=fruR] [locus_tag=LF82_0745] [location=89236..90240] [gbkey=Gene],1005,39228,1005,0.9840796019900497,False,0.9840796019900497,False,False
mraZ,lcl|CU651637.1_gene_80 [gene=mraZ] [locus_tag=LF82_1389] [location=90842..91300] [gbkey=Gene],459,106590,459,0.9956427015250545,False,0.9956427015250545,False,False
mraZ,lcl|CU651637.1_gene_80 [gene=mraZ] [locus_tag=LF82_1389] [location=90842..91300] [gbkey=Gene],459,129659,459,0.9114470842332614,False,0.9114470842332614,False,False
mraW,lcl|CU651637.1_gene_81 [gene=mraW] [locus_tag=LF82_1387] [location=91302..92243] [gbkey=Gene],942,45614,942,0.9915074309978769,False,0.9915074309978769,False,False
ftsL,lcl|CU651637.1_gene_82 [gene=ftsL] [locus_tag=LF82_0762] [location=92240..92605] [gbkey=Gene],366,152617,366,0.9972677595628415,False,0.9972677595628415,False,False
ftsI,lcl|CU651637.1_gene_83 [gene=ftsI] [locus_tag=LF82_0760] [location=92621..94387] [gbkey=Gene],1767,15007,1767,0.9864176570458404,False,0.9864176570458404,False,False
murE,lcl|CU651637.1_gene_84 [gene=murE] [locus_tag=LF82_1419] [location=94374..95861] [gbkey=Gene],1488,21541,1488,0.9751344086021505,False,0.9751344086021505,False,False
mraY,lcl|CU651637.1_gene_86 [gene=mraY] [locus_tag=LF82_1388] [location=97210..98292] [gbkey=Gene],1083,7798,1083,0.9750692520775623,False,0.9750692520775623,False,False
murD,lcl|CU651637.1_gene_87 [gene=murD] [locus_tag=LF82_1418] [location=98295..99611] [gbkey=Gene],1317,28369,1317,0.9483675018982536,False,0.9483675018982536,False,False
ftsW,lcl|CU651637.1_gene_88 [gene=ftsW] [locus_tag=LF82_0765] [location=99611..100855] [gbkey=Gene],1245,24715,1245,0.9879518072289156,False,0.9879518072289156,False,False
